Country,launched_at,Categories,Prct_goal
USA,10/9/15,art,346
USA,16/2/25,music,0.42
USA,15/4/21,art,101.39
USA,15/5/18,art,234.6
USA,13/6/28,music,158.58
USA,16/10/24,dance,4.33
USA,12/10/03,music,130.17
USA,12/4/05,art,116.67
USA,17/5/02,technology,75.59
USA,14/10/16,music,6
USA,16/11/15,publishing,0.2
USA,16/6/07,food,108.31
USA,14/5/11,publishing,139.43
USA,12/10/12,music,0.71
USA,10/11/19,publishing,59
USA,17/9/11,music,0.5
USA,15/3/15,publishing,361
USA,14/7/12,music,1.87
USA,12/3/09,music,130.1
USA,12/7/16,music,254.17
USA,14/9/17,publishing,101.24
USA,15/3/09,design,0.02
USA,12/1/31,music,1.62
USA,12/10/04,music,161.83
USA,13/9/27,music,106.25
USA,15/2/18,technology,0
USA,17/8/31,games,152.17
USA,15/2/01,publishing,0.01
USA,14/9/30,theater,8.89
USA,16/6/07,publishing,247.47
USA,11/12/30,music,154.27
USA,17/7/08,publishing,273.01
USA,17/2/20,film and video,2
USA,13/4/30,music,33
USA,16/8/30,design,303.25
USA,16/12/13,technology,0
USA,16/11/30,food,112.5
USA,17/2/06,publishing,0.33
USA,12/8/24,publishing,100.03
USA,12/2/02,music,161.67
USA,15/3/02,film and video,106.48
USA,11/11/17,games,108.03
USA,17/9/15,fashion,0
USA,14/9/09,music,0.5
USA,11/11/02,publishing,2.6
USA,15/6/11,film and video,1.09
USA,14/9/08,publishing,106.25
USA,12/4/04,music,119.67
USA,15/4/16,technology,0
USA,14/11/24,art,102.97
USA,15/4/16,food,0
USA,15/6/23,technology,0.35
USA,16/6/03,games,4385.62
USA,15/6/08,photography,0.6
USA,12/10/08,publishing,116.73
USA,17/1/03,technology,108.58
USA,14/8/07,music,0.13
USA,11/7/07,publishing,0
USA,14/6/06,publishing,102.67
USA,13/7/08,music,115
USA,11/8/21,music,127.5
USA,11/6/10,art,102.2
USA,16/12/28,design,68.78
USA,11/2/09,art,134.87
USA,14/5/03,music,6
USA,17/5/12,technology,0
USA,12/1/16,art,0.2
USA,16/7/20,food,2.3
USA,12/9/28,music,100.05
USA,14/11/07,music,134.25
USA,15/2/24,music,0.02
USA,14/10/22,technology,0
USA,16/12/30,fashion,0
USA,15/10/13,publishing,15.73
USA,17/2/10,fashion,35.25
USA,13/5/08,music,5.75
USA,12/5/21,film and video,112.5
USA,17/8/10,technology,0.45
USA,14/11/13,fashion,11
USA,16/11/15,technology,0
USA,11/8/27,music,0
USA,11/11/01,music,190.09
USA,15/2/10,art,0
USA,10/6/06,music,109.41
USA,16/10/01,art,0.02
USA,13/5/20,music,0
USA,13/1/02,music,136.98
USA,17/5/23,fashion,0
USA,14/11/17,publishing,234
USA,12/7/03,music,0.47
USA,14/10/14,technology,1.55
USA,16/7/19,food,115.8
USA,14/7/28,art,0
USA,13/10/25,publishing,33.62
USA,17/7/08,fashion,360.55
USA,12/6/14,music,136.67
USA,17/4/25,design,4.84
USA,15/12/30,music,0
USA,13/3/27,music,138.33
USA,14/9/14,music,102.42
USA,14/7/10,publishing,0.8
USA,15/3/30,film and video,0
USA,12/3/23,music,0
USA,15/3/16,music,0.04
USA,17/2/17,film and video,0.17
USA,13/6/10,music,2.92
USA,14/7/10,art,60
USA,14/7/13,music,0.06
USA,11/2/17,music,0
USA,11/5/01,art,12.03
USA,17/9/06,design,13.31
USA,13/11/12,music,12.37
USA,14/7/10,music,5.2
USA,17/5/02,technology,0
USA,17/5/12,music,11.1
USA,13/10/04,music,100
USA,9/12/06,design,234.72
USA,12/11/26,art,0.57
USA,11/11/26,art,7.25
USA,15/9/04,theater,0.62
USA,13/6/12,publishing,11.09
USA,16/6/06,food,3.73
USA,12/8/13,music,100.96
USA,15/7/09,technology,0.05
USA,15/1/06,technology,0.1
USA,15/8/19,publishing,116.54
USA,10/4/13,art,3.33
USA,16/8/03,publishing,0
USA,15/7/25,publishing,0.5
USA,13/3/11,design,101.98
USA,10/11/18,publishing,16.4
USA,14/5/03,technology,44
USA,16/2/08,music,0
USA,14/10/01,music,126.96
USA,16/11/15,photography,114.01
USA,12/12/20,music,1.55
USA,15/6/24,music,0.5
USA,13/7/22,publishing,4.39
USA,17/6/05,film and video,24.97
USA,12/4/17,art,115.5
USA,12/2/07,music,138.33
USA,16/12/21,music,101.08
USA,14/12/03,film and video,0
USA,11/9/17,music,126.2
USA,15/7/08,food,0.5
USA,15/3/19,games,4.5
USA,12/8/06,publishing,7.01
USA,14/3/18,publishing,153.45
USA,15/5/27,theater,2.57
USA,13/5/10,music,131.75
USA,16/6/30,film and video,100.82
USA,13/12/09,music,0.08
USA,13/9/11,music,108.75
USA,13/7/03,music,112.92
USA,13/8/19,music,46.91
USA,14/10/23,photography,8.63
USA,15/1/05,games,0.86
USA,14/5/20,film and video,0.07
USA,16/9/27,comics,116.5
USA,12/5/08,film and video,9.28
USA,14/8/14,film and video,18.57
USA,16/1/22,art,255.5
USA,16/11/10,film and video,102.34
USA,12/10/17,music,102.4
USA,15/5/26,technology,1.9
USA,16/8/02,publishing,1.1
USA,12/5/31,music,115.17
USA,13/5/21,music,0
USA,11/9/07,art,0.5
USA,12/4/17,music,122.33
USA,16/7/19,food,15.74
USA,11/5/25,art,103.66
USA,12/10/22,publishing,18.33
USA,12/7/12,publishing,54.42
USA,12/11/19,music,1
USA,12/7/26,music,0
USA,13/5/23,music,127.08
USA,15/7/28,music,0
USA,14/10/20,publishing,0
USA,15/4/28,music,100
USA,17/5/03,design,408.5
USA,15/2/14,publishing,107.07
USA,14/7/08,art,3.4
USA,17/1/11,technology,0.92
USA,11/7/12,technology,111.6
USA,13/6/28,music,119.58
USA,16/4/27,publishing,0
USA,13/3/04,music,194.58
USA,12/7/12,film and video,138.3
USA,9/9/11,music,4.54
USA,13/5/21,music,155
USA,15/12/09,publishing,0
USA,13/10/28,publishing,16.73
USA,17/7/07,film and video,1
USA,14/12/17,publishing,0
USA,16/2/05,music,3.57
USA,15/4/07,music,0.03
USA,16/9/22,music,103.18
USA,15/7/10,technology,0
USA,13/8/04,music,0
USA,15/4/21,music,192.78
USA,11/8/01,publishing,7
USA,15/3/28,technology,0.01
USA,11/9/20,publishing,0
USA,15/3/04,film and video,40.75
USA,12/4/11,music,159
USA,17/3/16,art,106.67
USA,15/3/10,music,119
USA,17/4/08,music,0.35
USA,15/9/28,music,122
USA,11/8/02,publishing,47.1
USA,11/11/21,music,262.35
USA,15/2/02,art,1.4
USA,13/7/24,film and video,100.33
USA,11/9/17,art,0.01
USA,17/3/03,fashion,0
USA,10/12/09,music,146.2
USA,17/1/31,music,0
USA,17/5/01,technology,0.12
USA,17/4/17,music,75.69
USA,17/4/05,music,0
USA,15/2/21,photography,1
USA,12/1/17,music,0
USA,17/3/11,film and video,2.99
USA,12/2/05,music,239.25
USA,17/4/24,fashion,1.12
USA,13/12/14,publishing,2.6
USA,13/9/12,music,108.44
USA,14/8/25,film and video,0.06
USA,10/8/19,music,108.55
USA,14/7/12,music,11
USA,14/9/03,photography,0
USA,15/7/27,art,57.2
USA,15/6/11,publishing,340.44
USA,11/11/22,music,5
USA,9/12/25,art,3491.67
USA,16/7/08,music,0.15
USA,11/10/01,games,4.56
USA,17/2/20,film and video,0.01
USA,13/7/25,music,114.58
USA,13/7/19,music,109.25
USA,12/10/10,music,101.67
USA,13/12/11,publishing,0
USA,17/9/15,crafts,0
USA,17/2/15,dance,1.05
USA,17/4/28,fashion,162.5
USA,17/8/18,games,0.21
USA,17/3/21,games,17.44
USA,12/7/10,music,139.17
USA,16/7/07,film and video,0.57
USA,16/4/26,music,0
USA,15/5/14,publishing,0.2
USA,14/1/30,music,3.1
USA,13/3/19,music,121.73
USA,17/1/05,music,9.33
USA,17/4/18,technology,96.89
USA,12/2/22,publishing,119.2
USA,11/12/31,technology,0.16
USA,15/11/16,design,150.31
USA,14/8/29,publishing,0
USA,16/8/10,art,23
USA,17/3/27,film and video,101
USA,15/4/24,journalism,7.7
USA,14/4/04,music,100.96
USA,17/6/06,games,42.4
USA,14/10/21,film and video,0
USA,15/9/14,film and video,0
USA,11/11/29,music,721.33
USA,15/8/14,food,10.95
USA,15/4/18,publishing,0
USA,12/6/18,publishing,0
USA,14/11/04,food,124.55
USA,17/3/02,fashion,0.11
USA,16/5/25,art,128
USA,15/4/14,publishing,0.67
USA,11/6/09,art,26.16
USA,12/3/22,art,6
USA,12/6/07,music,192.5
USA,17/3/11,fashion,106.47
USA,17/6/14,comics,3.91
USA,10/11/03,music,251.25
USA,11/11/07,music,100
USA,16/3/19,food,147.15
USA,16/12/08,film and video,0.1
USA,14/8/12,art,118
USA,11/2/01,music,0.4
USA,14/11/06,technology,0.05
USA,16/9/19,music,176.83
USA,13/8/22,music,120.17
USA,15/10/21,music,0
USA,13/8/07,music,116.67
USA,12/11/29,music,3.33
USA,14/7/20,technology,0.5
USA,16/6/01,comics,178
USA,10/10/06,music,40
USA,17/7/04,publishing,103.33
USA,16/2/27,music,100
USA,12/4/11,music,195
USA,17/5/18,games,0.13
USA,15/6/12,art,124
USA,12/6/29,publishing,4.05
USA,13/2/01,publishing,0
USA,15/2/17,publishing,0
USA,12/12/03,publishing,5.3
USA,12/2/07,music,9.71
USA,14/5/20,art,0.33
USA,15/1/06,music,0.27
USA,12/3/26,art,101.87
USA,12/7/17,art,27.65
USA,12/2/15,music,117.5
USA,17/3/03,film and video,68.09
USA,16/10/11,film and video,5
USA,15/12/07,art,103.85
USA,11/5/13,film and video,116.48
USA,15/6/18,art,100
USA,12/7/13,music,31.34
USA,17/9/05,film and video,65
USA,11/4/10,music,165.4
USA,16/2/01,food,0
USA,13/10/23,music,110.49
USA,15/6/25,technology,0
USA,17/9/06,fashion,0.01
USA,12/5/14,music,155.83
USA,12/12/13,art,0
USA,15/10/09,music,101.85
USA,14/1/07,design,1423.74
USA,17/8/01,games,0
USA,15/1/15,art,30
USA,13/10/23,music,19.7
USA,17/5/10,music,22.46
USA,14/6/01,art,14.34
USA,14/1/01,music,13.75
USA,17/2/04,design,8.99
USA,14/1/06,publishing,8.75
USA,15/2/09,games,348.95
USA,10/10/01,music,0.2
USA,12/8/06,music,229.17
USA,12/11/29,music,281.67
USA,17/2/12,journalism,0
USA,17/3/03,comics,100.38
USA,15/3/09,film and video,121.54
USA,16/12/27,design,0.55
USA,16/3/11,music,0
USA,13/1/04,music,182.58
USA,13/8/19,publishing,0.1
USA,15/8/21,art,102.5
USA,15/1/21,publishing,5
USA,13/5/31,technology,11.07
USA,13/11/07,music,16.75
USA,15/8/05,music,0
USA,12/3/13,music,121.67
USA,15/6/29,music,14
USA,17/6/09,music,116.58
USA,13/12/16,music,107.17
USA,10/9/24,art,62.27
USA,14/5/15,art,236
USA,16/3/07,publishing,102.21
USA,16/12/22,publishing,306.67
USA,15/10/22,technology,0.11
USA,15/1/21,publishing,0.09
USA,13/3/26,music,185.5
USA,15/4/21,art,32.33
USA,15/3/26,music,0.6
USA,13/5/30,publishing,104.4
USA,11/12/02,music,0
USA,17/8/07,art,142.42
USA,12/2/14,music,123.33
USA,15/3/06,publishing,0
USA,11/6/27,art,4.57
USA,15/9/10,film and video,139.14
USA,13/9/19,music,150.42
USA,13/6/27,publishing,4.55
USA,12/12/23,publishing,102.2
USA,17/5/10,food,48.8
USA,17/9/02,music,12.86
USA,15/1/16,theater,8.13
USA,16/9/19,music,0.04
USA,17/1/30,publishing,11.44
USA,11/1/08,art,13.08
USA,15/5/05,film and video,0
USA,17/5/31,music,107.22
USA,17/9/03,music,22
USA,17/5/03,fashion,0
USA,15/1/11,publishing,0
USA,11/1/28,music,1
USA,17/5/08,dance,0
USA,16/10/10,technology,18.98
USA,15/6/22,publishing,25.33
USA,13/11/21,music,67.92
USA,15/8/31,music,0
USA,12/11/07,art,14.32
USA,14/12/16,publishing,0
USA,15/3/09,photography,0.38
USA,12/6/21,music,185.33
USA,13/5/29,music,200
USA,16/2/16,publishing,0.01
USA,14/11/10,music,107.29
USA,13/1/25,publishing,102.3
USA,15/7/27,music,108.7
USA,17/8/31,fashion,31.3
USA,11/2/08,music,24
USA,16/7/31,art,23.33
USA,11/4/13,film and video,114.02
USA,13/12/18,music,7.3
USA,16/7/19,comics,347.65
USA,11/8/21,music,0
USA,17/5/01,art,106.23
USA,14/10/24,film and video,15
USA,15/10/26,music,29.6
USA,14/7/12,publishing,0.12
USA,16/9/08,food,43.71
USA,13/2/16,music,251.04
USA,14/12/22,technology,0.64
USA,13/10/21,music,132.08
USA,11/9/13,music,190
USA,16/8/13,publishing,6.83
USA,14/3/22,technology,5.37
USA,16/1/31,music,0
USA,16/3/09,fashion,0
USA,15/4/11,film and video,0
USA,13/3/22,film and video,100
USA,13/11/14,music,111
USA,13/8/19,publishing,0
USA,16/8/15,art,0
USA,14/5/05,music,2.84
USA,14/12/07,music,2
USA,11/11/18,publishing,156.14
USA,13/12/30,music,0.25
USA,17/2/26,design,51.15
USA,16/10/01,food,0.01
USA,15/10/13,publishing,35.02
USA,14/7/31,photography,0.02
USA,15/2/23,art,10.76
USA,14/2/18,publishing,1.16
USA,11/12/27,technology,103.82
USA,17/5/12,technology,0
USA,15/9/16,music,133.33
USA,15/2/15,music,0.07
USA,16/7/29,design,1.76
USA,15/7/01,publishing,0
USA,14/12/17,technology,0
USA,13/1/14,technology,105.75
USA,13/8/06,publishing,116.55
USA,14/8/27,theater,1.84
USA,17/9/06,food,18.26
USA,13/2/25,publishing,7
USA,16/10/02,games,115.85
USA,14/4/26,publishing,2.34
USA,13/7/23,publishing,107.61
USA,14/9/22,technology,111.62
USA,16/8/03,food,103.89
USA,12/3/15,publishing,5.2
USA,14/3/04,music,102.13
USA,14/12/10,publishing,0.03
USA,17/1/17,technology,30.67
USA,13/7/25,art,148.1
USA,15/5/15,publishing,0
USA,15/8/31,technology,0.1
USA,17/3/10,design,0
USA,16/1/09,publishing,43.85
USA,17/1/01,games,9.12
USA,13/6/07,publishing,0
USA,16/10/05,design,2.67
USA,11/6/26,technology,738.53
USA,14/3/14,technology,0.39
USA,13/8/13,publishing,5.33
USA,12/6/07,publishing,0
USA,12/5/03,publishing,100
USA,16/2/02,music,0
USA,15/3/28,music,254.5
USA,14/10/26,art,2.7
USA,13/1/31,publishing,111.5
USA,13/4/24,publishing,100
USA,16/10/17,theater,113
USA,17/8/06,technology,100.69
USA,17/4/27,food,0.06
USA,13/9/11,publishing,0.01
USA,14/9/26,publishing,1.58
USA,13/11/04,publishing,3.5
USA,14/9/19,journalism,12.73
USA,16/7/01,fashion,0
USA,12/12/21,music,102.8
USA,12/4/20,publishing,0.5
USA,15/6/10,music,111.47
USA,12/3/28,publishing,3.3
USA,16/4/21,food,115.94
USA,15/2/25,technology,0
USA,12/10/02,publishing,22
USA,13/10/15,publishing,146.83
USA,12/11/30,publishing,100
USA,15/1/24,food,0
USA,13/7/08,publishing,0.07
USA,13/10/03,publishing,0.07
USA,14/2/28,design,259.5
USA,13/11/05,publishing,0
USA,14/1/08,publishing,1.82
USA,16/7/15,food,0.02
USA,12/5/07,publishing,13.33
USA,15/12/06,music,8.62
USA,16/8/29,publishing,11.64
USA,16/9/02,technology,0.04
USA,14/12/23,art,13.31
USA,15/1/06,publishing,1.14
USA,11/4/19,art,4.6
USA,16/11/18,technology,0.2
USA,16/1/01,technology,0
USA,13/11/12,publishing,282.6
USA,11/5/04,publishing,108.28
USA,14/10/31,art,0.1
USA,16/2/09,publishing,0.4
USA,15/2/25,technology,2217.96
USA,17/1/28,food,105
USA,13/6/01,music,320.05
USA,14/8/21,games,162.84
USA,11/6/29,publishing,124.13
USA,14/1/28,publishing,0
USA,14/4/30,food,107.15
USA,17/8/09,film and video,327.03
USA,12/4/09,publishing,19.13
USA,15/12/18,publishing,7.14
USA,15/1/18,publishing,4.35
USA,13/9/03,publishing,30.86
USA,14/9/14,publishing,0.28
USA,12/1/17,music,134.77
USA,13/10/02,publishing,100.33
USA,15/10/05,technology,25.62
USA,13/2/21,publishing,0.58
USA,16/8/15,publishing,10.52
USA,13/1/03,music,104.4
USA,17/6/29,games,9.5
USA,16/8/09,comics,59.46
USA,12/3/12,publishing,0
USA,16/8/26,fashion,0
USA,14/7/23,photography,0.15
USA,16/1/12,publishing,0
USA,14/9/23,music,2
USA,14/3/18,music,107.97
USA,17/2/07,art,128.08
USA,13/3/04,publishing,1.11
USA,15/9/21,publishing,0.86
USA,12/1/07,art,17.91
USA,17/1/28,food,2.6
USA,17/5/22,technology,106.35
USA,16/7/12,games,21.01
USA,17/2/15,fashion,106.31
USA,11/6/29,music,101.67
USA,16/11/16,music,0
USA,14/7/07,publishing,0.6
USA,16/11/23,games,133.59
USA,17/7/28,journalism,0
USA,13/3/28,music,105.5
USA,11/8/16,publishing,0.58
USA,17/6/13,technology,112.29
USA,15/2/02,technology,1.43
USA,15/6/20,publishing,0.38
USA,17/2/13,publishing,115.28
USA,17/8/30,art,93.33
USA,16/6/06,publishing,0
USA,14/10/11,film and video,0.4
USA,15/4/15,technology,472.58
USA,15/2/11,technology,116.16
USA,17/4/19,design,100.66
USA,14/2/18,music,103.6
USA,12/5/16,music,100.53
USA,14/7/18,photography,1.52
USA,16/7/06,comics,40.18
USA,14/2/01,publishing,1.65
USA,13/11/07,publishing,0.03
USA,16/10/28,art,108.33
USA,13/1/08,publishing,104.69
USA,12/7/12,publishing,0
USA,17/3/01,games,0.5
USA,13/5/06,music,105
USA,15/2/23,art,272
USA,15/1/20,art,269.67
USA,14/9/09,art,177.67
USA,15/2/11,art,303.2
USA,15/5/04,art,0.4
USA,14/11/16,art,160.67
USA,15/3/09,art,155.64
USA,15/1/02,art,233.45
USA,15/2/02,art,219.6
USA,13/5/31,music,0.98
USA,17/8/19,art,140.6
USA,14/10/30,art,275
USA,15/3/18,art,114.67
USA,12/4/01,music,0
USA,14/12/02,art,141
USA,14/5/07,film and video,0.08
USA,14/10/14,art,155.67
USA,16/10/05,publishing,2.14
USA,14/7/11,music,14.6
USA,14/10/28,technology,0
USA,15/12/07,technology,0
USA,14/5/19,comics,4.33
USA,15/2/17,art,0
USA,16/9/27,games,25.44
USA,14/8/18,technology,652.83
USA,16/7/30,publishing,22.96
USA,15/11/09,publishing,1.51
USA,13/9/17,design,904.91
USA,15/3/10,design,400.17
USA,17/3/06,fashion,161.74
USA,17/2/27,design,12.65
USA,12/3/04,publishing,0.22
USA,15/4/15,technology,0
USA,15/2/21,food,7.81
USA,12/9/01,music,120
USA,12/7/30,publishing,1.38
USA,16/2/07,food,12.9
USA,15/2/15,publishing,0
USA,13/8/20,publishing,0
USA,14/6/13,technology,0.35
USA,17/2/14,technology,144.46
USA,13/2/05,music,168.85
USA,16/10/29,food,0.02
USA,12/3/31,publishing,0
USA,15/4/28,technology,0
USA,15/9/01,design,7.33
USA,13/3/20,publishing,129
USA,15/6/22,photography,0.42
USA,13/3/07,film and video,104.06
USA,16/7/26,publishing,4.08
USA,17/6/21,music,34.1
USA,15/7/13,games,0.28
USA,17/8/07,film and video,0.24
USA,17/2/22,technology,0
USA,13/5/13,publishing,6.93
USA,12/10/13,music,41.72
USA,11/8/17,music,240.8
USA,12/1/11,film and video,116.05
USA,15/2/06,art,3.5
USA,11/8/09,publishing,0
USA,14/7/07,music,147.87
USA,13/3/26,music,14.21
USA,14/9/17,music,112.22
USA,14/12/02,food,0
USA,15/3/28,technology,0.35
USA,14/11/08,technology,0.01
USA,14/8/01,music,7.55
USA,14/4/24,fashion,0.71
USA,16/5/24,games,401.29
USA,14/11/16,art,14.76
USA,11/6/21,music,110.1
USA,17/5/08,design,7.13
USA,13/2/14,publishing,550
USA,16/8/04,technology,0.14
USA,15/7/06,photography,0
USA,16/7/14,publishing,121
USA,17/8/29,games,3.97
USA,13/1/09,music,109
USA,13/5/02,music,116.33
USA,12/2/10,art,0
USA,13/12/11,music,128
USA,15/3/27,photography,0
USA,16/8/03,film and video,103.7
USA,11/8/04,technology,1
USA,17/2/20,music,108.17
USA,12/5/24,music,100
USA,12/11/08,publishing,1.4
USA,12/6/28,art,119.91
USA,10/10/27,music,4.17
USA,14/9/23,technology,73.04
USA,14/9/17,technology,0
USA,15/10/09,art,0
USA,14/10/12,art,0.33
USA,14/8/04,art,107.5
USA,16/9/26,technology,0.04
USA,16/5/06,food,16
USA,15/5/01,music,3.5
USA,16/4/02,journalism,0
USA,12/3/09,film and video,119
USA,12/6/12,publishing,4.14
USA,17/5/12,music,1.76
USA,12/4/17,music,144.73
USA,11/10/24,publishing,161.5
USA,14/10/23,technology,0
USA,17/3/20,film and video,16.02
USA,15/6/07,publishing,0
USA,14/12/19,music,148.74
USA,13/6/02,art,9.7
USA,15/1/28,publishing,169.88
USA,15/9/22,publishing,0.7
USA,14/10/15,music,101.88
USA,13/1/16,publishing,36
USA,16/10/06,theater,4.29
USA,15/4/02,music,0.9
USA,17/7/18,food,28.73
USA,16/8/04,music,338.04
USA,16/4/22,music,382.39
USA,15/11/12,music,126.71
USA,12/5/02,publishing,7.92
USA,15/8/03,technology,0
USA,16/5/26,food,0.87
USA,14/12/02,technology,0
USA,17/1/19,games,0
USA,12/4/16,publishing,2.4
USA,11/9/20,music,20.6
USA,16/5/11,film and video,13.25
USA,12/2/27,publishing,25.93
USA,11/8/20,music,23.2
USA,11/5/26,publishing,0.2
USA,16/9/01,music,104
USA,17/4/18,publishing,332.66
USA,13/11/06,publishing,6.99
USA,11/1/09,music,108.2
USA,16/4/26,design,133.77
USA,14/10/19,publishing,67.75
USA,15/2/27,music,0.01
USA,12/11/05,publishing,0.08
USA,15/1/10,music,117.99
USA,16/9/21,publishing,14.13
USA,14/4/24,publishing,109.49
USA,11/5/18,technology,0.33
USA,17/7/01,publishing,4.07
USA,17/4/04,film and video,108.46
USA,16/12/05,technology,0
USA,14/4/29,music,33.46
USA,16/5/09,photography,11.05
USA,15/1/23,art,121.7
USA,14/3/19,art,0
USA,17/1/04,technology,438.87
USA,13/3/06,music,100.4
USA,17/3/12,theater,108.11
USA,15/7/12,publishing,121.8
USA,16/10/22,food,108.98
USA,10/9/20,music,100.88
USA,17/3/14,games,134.85
USA,14/6/16,technology,0.13
USA,15/10/07,theater,112.17
USA,13/5/01,publishing,174.33
USA,17/1/23,design,82.85
USA,16/5/17,technology,349.54
USA,12/3/20,publishing,0.41
USA,11/11/07,games,172.83
USA,12/7/25,art,109.16
USA,15/5/12,music,110.5
USA,17/5/31,music,119.24
USA,13/4/05,music,110.07
USA,14/10/30,technology,0.92
USA,15/8/03,technology,0
USA,11/12/02,music,130.7
USA,12/3/20,publishing,182.95
USA,12/6/23,music,225.8
USA,16/5/18,art,109.13
USA,13/11/05,publishing,0.44
USA,16/7/27,film and video,9.4
USA,15/2/03,music,22.15
USA,14/10/07,music,100.6
USA,17/5/25,music,112.76
USA,16/12/02,art,1
USA,12/11/01,music,124.33
USA,15/11/05,publishing,116.02
USA,15/4/17,music,101.14
USA,15/11/01,music,109.3
USA,15/2/18,publishing,100
USA,13/4/16,music,2
USA,16/1/20,music,119.58
USA,17/3/26,music,0
USA,16/4/04,technology,0
USA,16/4/30,publishing,120.6
USA,15/2/03,music,109.09
USA,15/1/14,food,152.5
USA,15/2/07,music,127.6
USA,11/2/02,publishing,0
USA,17/4/17,journalism,1.43
USA,16/4/15,technology,129.11
USA,15/6/01,publishing,9.48
USA,16/8/04,film and video,105.98
USA,14/8/10,music,107.28
USA,11/8/16,games,688.73
USA,13/2/18,publishing,13.69
USA,13/8/21,publishing,3.33
USA,15/4/17,art,1.03
USA,11/12/19,publishing,109.03
USA,17/3/01,food,0.03
USA,14/8/29,music,0
USA,13/6/27,technology,279.6
USA,11/5/30,technology,2.63
USA,13/8/02,art,105.5
USA,15/7/02,music,1.02
USA,13/5/09,music,186
USA,13/7/31,publishing,19.14
USA,17/2/09,food,141.16
